countyfips,num_drug_death_t,year_t,num_drug_death_t_1,num_drug_death_t_2,num_drug_death_t_3,log_num_drug_death_t_1,log_num_drug_death_t_2,log_num_drug_death_t_3,num_drug_crime_t_1,num_drug_crime_state_t_1,is_sup_all_drug_death_t_1,crime_grav_drug_t_1,fent_rt_t_1,num_drug_crime_t_2,num_drug_crime_state_t_2,is_sup_all_drug_death_t_2,crime_grav_drug_t_2,fent_rt_t_2,num_drug_crime_t_3,num_drug_crime_state_t_3,is_sup_all_drug_death_t_3,crime_grav_drug_t_3,fent_rt_t_3,num_primary_care_physicians,poor_fair_health,poor_physical_health_days,adult_smoking,adult_obesity,unemployment,uninsured_adults,high_school_graduation,gini,hmi,Population,is_ruca_1,is_ruca_2,is_ruca_3,is_ruca_4,is_ruca_5,is_ruca_7,is_ruca_8,is_ruca_9,lat,long,is_CT,is_DE,is_KY,is_MA,is_ME,is_NH,is_OH,is_RI,is_TN,is.stateborder,num_drug_death_t_3_x_num_drug_crime_t_3,num_drug_death_t_2_x_num_drug_crime_t_2,num_drug_death_t_1_x_num_drug_crime_t_1,num_drug_death_t_3_x_fent_rt_t_3,num_drug_death_t_2_x_fent_rt_t_2,num_drug_death_t_1_x_fent_rt_t_1,log_num_drug_death_t_3_x_num_drug_crime_t_3,log_num_drug_death_t_2_x_num_drug_crime_t_2,log_num_drug_death_t_1_x_num_drug_crime_t_1,log_num_drug_death_t_3_x_fent_rt_t_3,log_num_drug_death_t_2_x_fent_rt_t_2,log_num_drug_death_t_1_x_fent_rt_t_1
21059,24,2013,14,11,16,2.708050201,2.48490665,2.833213344,0.490294108,0.362309017,0,0.802298147,0.000559555,0.498569114,0.351005752,0,0.794679072,0.001108013,0.311691894,0.341241344,0,0.759124196,0.000571948,0.148584906,0.534654748,0.55985267,0.745402534,0.570754717,0.572475344,0.657520711,0.911091727,0.561262422,0.41887186,0.204650144,0,0,1,0,0,0,0,0,37.731671,-87.087139,0,0,1,0,0,0,0,0,0,1,4.987070303,5.484260249,6.864117505,0.009151162,0.012188148,0.007833775,0.883089633,1.238897706,1.327741056,0.00162045,0.00275331,0.001515304
21061,0,2013,0,0,0,0,0,0,0.004137503,0.362309017,1,0.867374421,0.000559555,0.01792918,0.351005752,1,0.875134501,0.001108013,0.005516671,0.341241344,1,0.861547918,0.000571948,0.006289308,0.914367146,0.877225292,0.952322572,0.698113208,0.837523363,0.979979694,0.794108848,0.618645221,0.267493303,0.021509514,0,0,1,0,0,0,0,0,37.227856,-86.217778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21063,0,2013,0,0,0,0,0,0,0.001379168,0.362309017,1,0.824661999,0.000559555,0,0.351005752,1,0.840723415,0.001108013,0,0.341241344,1,0.846485332,0.000571948,0,1,0.779619398,1,0.704402516,0.864221214,0.788705695,0.682153987,0.844406748,0.14123523,0.012200293,0,0,0,0,0,0,0,1,38.116425,-83.097541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21065,0,2013,11,0,0,2.48490665,0,0,0.017239596,0.362309017,0,0.913262989,0.000559555,0.005516671,0.351005752,1,0.894204128,0.001108013,0.020687515,0.341241344,1,0.891554002,0.000571948,0.010220126,0.500267233,0.397790055,0.577714208,0.647798742,0.838997949,0.684560768,0.813860471,0.854878062,0.146216902,0.026893705,0,0,0,0,0,0,0,0,37.69246,-83.963927,0,0,1,0,0,0,0,0,0,0,0,0,0.189635555,0,0,0.006155109,0,0,0.042838787,0,0,0.001390443
21067,63,2013,54,57,54,4.007333185,4.060443011,4.007333185,1,0.362309017,0,0.926998763,0.000559555,0.435127401,0.351005752,0,0.907310126,0.001108013,0.111022998,0.341241344,0,0.915801676,0.000571948,1,0.363000389,0.424186618,0.416836943,0.528301887,0.455817744,0.809245475,0.770224865,0.892155939,0.47494942,0.642845371,0,1,0,0,0,0,0,0,38.040157,-84.458443,0,0,1,0,0,0,0,0,0,0,5.995241872,24.80226183,54,0.030885173,0.063156766,0.030215988,0.444906143,1.766810013,4.007333185,0.002291985,0.004499025,0.002242325
21069,0,2013,0,0,0,0,0,0,0.021377099,0.362309017,1,0.878093172,0.000559555,0.011722925,0.351005752,1,0.873899772,0.001108013,0.019997931,0.341241344,1,0.878060973,0.000571948,0.022798742,0.889882109,0.744628607,0.910638878,0.636792453,0.808943454,0.853301386,0.787976773,0.681682531,0.234704257,0.026599005,0,0,0,0,0,1,0,0,38.368431,-83.706152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21071,18,2013,17,38,39,2.890371758,3.663561646,3.688879454,0.024135434,0.362309017,0,0.772240581,0.000559555,0.042754198,0.351005752,0,0.782440127,0.001108013,0.084129228,0.341241344,0,0.781318993,0.000571948,0.080974843,1,1,0.906552241,0.853773585,0.76480274,0.630480654,0.799611742,0.796029278,0.144719186,0.079793429,0,0,0,0,0,1,0,0,37.558283,-82.740337,0,0,1,0,0,0,0,0,0,0,3.281039892,1.624659518,0.410302383,0.022305958,0.042104511,0.009512441,0.310342581,0.156632639,0.069760378,0.002109846,0.004059276,0.001617323
21073,14,2013,0,0,0,0,0,0,0.200668896,0.362309017,1,0.926607748,0.000559555,0.110333414,0.351005752,1,0.891651001,0.001108013,0.020687515,0.341241344,1,0.87515647,0.000571948,0.060534591,0.445912683,0.427255985,0.688734505,0.668238994,0.550404987,0.67404519,0.779192478,0.565450947,0.462267047,0.10193178,0,0,0,1,0,0,0,0,38.234919,-84.868786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21075,0,2013,0,0,0,0,0,0,0.02344585,0.362309017,1,0.721950775,0.000559555,0.029652105,0.351005752,1,0.722719482,0.001108013,0.031031273,0.341241344,1,0.70231949,0.000571948,0.021226415,0.876927063,1,0.408043021,0.65408805,0.850134996,0.63498733,0.81227144,0.623880878,0.142450115,0.009872808,0,0,0,0,0,0,0,1,36.55262,-89.187723,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21077,0,2013,0,0,0,0,0,0,0.015170844,0.362309017,1,0.933085596,0.000559555,0.007585422,0.351005752,1,0.924099979,0.001108013,0.009654174,0.341241344,1,0.920291266,0.000571948,0.002358491,0.833527659,1,0.826999046,0.63836478,0.780567281,0.855814461,0.678298055,0.321469335,0.396727523,0.013878864,1,0,0,0,0,0,0,0,38.760184,-84.862114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21079,0,2013,0,0,0,0,0,0,0.031720856,0.362309017,1,0.94227891,0.000559555,0.013791677,0.351005752,1,0.922719937,0.001108013,0.018618764,0.341241344,1,0.914539058,0.000571948,0.016509434,0.64503174,0.823818293,0.75533815,0.65408805,0.761649832,0.870836715,0.75519553,0.443146002,0.373792547,0.031826165,0,0,0,0,0,0,0,0,37.630162,-84.545856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21081,0,2013,13,0,0,2.63905733,0,0,0.02689377,0.362309017,0,0.938519846,0.000559555,0.018618764,0.351005752,1,0.931896401,0.001108013,0.024825018,0.341241344,1,0.928274775,0.000571948,0.023584906,0.994817982,0.963167587,0.930390955,0.772012579,0.752191107,0.792720995,0.713063716,0.490685766,0.432961958,0.048499301,1,0,0,0,0,0,0,0,38.64921,-84.625946,0,0,1,0,0,0,0,0,0,0,0,0,0.349619005,0,0,0.007274219,0,0,0.0709742,0,0,0.001476699
21083,0,2013,0,0,0,0,0,0,0.161362618,0.362309017,1,0.820814537,0.000559555,0.177223046,0.351005752,1,0.822626513,0.001108013,0.07723339,0.341241344,1,0.817582793,0.000571948,0.039308176,0.786371292,0.581338244,0.838032966,0.696540881,0.66390968,0.884356744,0.838998434,0.736552215,0.284026027,0.075904966,0,0,0,0,0,1,0,0,36.723344,-88.649897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21085,0,2013,0,12,0,0,2.564949357,0,0.028962521,0.362309017,1,0.852736069,0.000559555,0.035858359,0.351005752,0,0.85248215,0.001108013,0.034479192,0.341241344,1,0.824374787,0.000571948,0.033018868,0.890529861,0.802332719,0.997275576,0.558176101,0.919498975,0.753663136,0.769650433,0.650687442,0.226868569,0.051155186,0,0,0,0,0,0,0,0,37.458577,-86.344011,0,0,1,0,0,0,0,0,0,0,0,0.430300314,0,0,0.013296161,0,0,0.091974876,0,0,0.002841998,0
21087,0,2013,0,0,0,0,0,0,0.024825018,0.362309017,1,0.846282138,0.000559555,0.013102093,0.351005752,1,0.849814664,0.001108013,0.006206255,0.341241344,1,0.828075703,0.000571948,0.010220126,0.903744008,0.823818293,0.727285111,0.617924528,0.805790546,0.938928233,0.96563882,0.9921884,0.188101517,0.019696141,0,0,0,0,0,0,1,0,37.269637,-85.561403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21089,15,2013,0,0,13,0,0,2.63905733,0.021377099,0.362309017,1,0.804282983,0.000559555,0.037927111,0.351005752,1,0.814596074,0.001108013,0.039306279,0.341241344,0,0.826844657,0.000571948,0.047955975,0.875242907,0.796193984,0.726195341,0.710691824,0.610310242,0.633485105,0.857859392,0.64628949,0.390190284,0.074684579,0,1,0,0,0,0,0,0,38.563596,-82.933833,0,0,1,0,0,0,0,0,0,0,0.510981623,0,0,0.007435319,0,0,0.103731523,0,0,0.001509403,0,0
21091,0,2013,0,0,0,0,0,0,0.013102093,0.362309017,1,0.869173041,0.000559555,0.012412509,0.351005752,1,0.866789942,0.001108013,0.012412509,0.341241344,1,0.826471544,0.000571948,0.000786164,0.594766161,0.336402701,0.404304591,0.63836478,0.670215496,0.699583022,0.936675525,0.179268893,0.535308004,0.013974946,0,0,1,0,0,0,0,0,37.843389,-86.792773,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21093,13,2013,13,11,17,2.63905733,2.48490665,2.890371758,0.484087853,0.362309017,0,0.824321981,0.000559555,0.442712823,0.351005752,0,0.812565924,0.001108013,0.276523118,0.341241344,0,0.78264493,0.000571948,0.174528302,0.586604482,0.624923266,0.750306498,0.581761006,0.629227691,0.725120853,0.831308233,0.439585755,0.481345244,0.224932817,0,0,1,0,0,0,0,0,37.695836,-85.963183,0,0,1,0,0,0,0,0,0,1,4.700893011,4.869841051,6.293142089,0.00972311,0.012188148,0.007274219,0.799254612,1.100100037,1.277535597,0.001653141,0.00275331,0.001476699
21095,12,2013,14,11,14,2.708050201,2.48490665,2.708050201,0.275833534,0.362309017,0,0.735721939,0.000559555,0.195841809,0.351005752,0,0.755349519,0.001108013,0.13308968,0.341241344,0,0.764800983,0.000571948,0.036949686,1,1,1,0.613207547,0.802637637,0.633976481,0.613548864,0.83979937,0.120627176,0.057761916,0,0,0,0,0,1,0,0,36.859223,-83.221497,0,0,1,0,0,0,0,0,0,1,1.863255525,2.154259904,3.861669482,0.008007267,0.012188148,0.007833775,0.360413536,0.486648615,0.746971058,0.001548863,0.00275331,0.001515304
21097,0,2013,0,0,0,0,0,0,0.033100024,0.362309017,1,0.921175796,0.000559555,0.028272937,0.351005752,1,0.896624511,0.001108013,0.024825018,0.341241344,1,0.886794363,0.000571948,0.035377358,0.535432051,0.451197053,0.563467642,0.619496855,0.708050394,0.716107501,0.852033345,0.643148096,0.346711534,0.035796369,0,0,0,0,0,0,0,0,38.443489,-84.332796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21099,0,2013,0,0,0,0,0,0,0.012412509,0.362309017,1,0.86071361,0.000559555,0.009654174,0.351005752,1,0.863506918,0.001108013,0.024135434,0.341241344,1,0.836688095,0.000571948,0.017295597,0.784039383,0.745856354,0.906007356,0.685534591,0.670215496,0.794714597,0.678902716,0.873653127,0.187709411,0.034758824,0,0,0,0,0,0,1,0,37.313856,-85.881995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101,0,2013,0,0,0,0,0,0,0.164810537,0.362309017,1,0.820647581,0.000559555,0.106885495,0.351005752,1,0.822271457,0.001108013,0.04137503,0.341241344,1,0.78356692,0.000571948,0.061320755,0.524679363,0.567219153,0.798120147,0.674528302,0.660756772,0.645502908,0.812390879,0.594142347,0.377340783,0.095254065,0,1,0,0,0,0,0,0,37.792542,-87.572577,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21103,0,2013,0,0,0,0,0,0,0.008275006,0.362309017,1,0.900168521,0.000559555,0.006895838,0.351005752,1,0.874788039,0.001108013,0.006206255,0.341241344,1,0.851404227,0.000571948,0.01336478,0.495012307,0.511356661,0.432433742,0.702830189,0.651298047,0.893861472,0.799934764,0.486916093,0.40460178,0.028575861,1,0,0,0,0,0,0,0,38.451561,-85.120079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21105,0,2013,0,0,0,0,0,0,0.004827087,0.362309017,1,0.808989621,0.000559555,0.001379168,0.351005752,1,0.814818312,0.001108013,0,0.341241344,1,0.78997903,0.000571948,0.002358491,0.918124109,1,0.696771557,0.647798742,0.604004426,0.909894575,0.815513421,0.542414057,0.329844556,0.005819429,0,0,0,0,0,0,0,1,36.675916,-88.97202,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21107,17,2013,0,10,0,0,2.397895273,0,0.227562666,0.362309017,1,0.850225256,0.000559555,0.247560597,0.351005752,0,0.851138191,0.001108013,0.07723339,0.341241344,1,0.831797332,0.000571948,0.154874214,0.678196658,0.594229589,0.715570086,0.75,0.632380599,0.755165361,0.761519119,0.666813265,0.346801525,0.096242134,0,0,0,0,1,0,0,0,37.31107,-87.542196,0,0,1,0,0,0,0,0,0,0,0,2.475605972,0,0,0.011080134,0,0,0.593624386,0,0,0.0026569,0
21109,0,2013,0,0,0,0,0,0,0.004137503,0.362309017,1,0.872322461,0.000559555,0.009654174,0.351005752,1,0.867354163,0.001108013,0.008275006,0.341241344,1,0.860940813,0.000571948,0.002358491,1,1,1,0.699685535,0.96048678,0.751150061,0.709606038,0.954774396,0.094278951,0.024338921,0,0,0,0,0,0,0,1,37.40332,-84.020686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21111,185,2013,179,143,113,5.192956851,4.9698133,4.736198448,0.160673034,0.362309017,0,0.863795374,0.000559555,0.153777195,0.351005752,0,0.843715494,0.001108013,0.102747992,0.341241344,0,0.815510665,0.000571948,1,0.465215702,0.491098834,0.645552377,0.619496855,0.66390968,0.616960626,0.660682218,0.815087069,0.438772837,1,1,0,0,0,0,0,0,0,38.189533,-85.657624,0,0,1,0,0,0,0,0,0,1,11.61052305,21.99013895,28.76047305,0.064630084,0.158445922,0.100160406,0.486634878,0.764243951,0.834368132,0.002708858,0.00550662,0.002905747
21113,0,2013,0,0,0,0,0,0,0.177223046,0.362309017,1,0.998953258,0.000559555,0.199289729,0.351005752,1,0.942179363,0.001108013,0.216529325,0.341241344,1,0.903383098,0.000571948,0.066037736,0.36338904,0.426642112,0.853834627,0.48427673,0.553557896,0.800232122,0.757394215,0.874145279,0.469627066,0.101060587,0,1,0,0,0,0,0,0,37.873291,-84.58396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21115,0,2013,0,19,21,0,2.995732274,3.091042453,0.042064614,0.362309017,1,0.769962561,0.000559555,0.064131297,0.351005752,0,0.780035729,0.001108013,0.086887563,0.341241344,0,0.79239459,0.000571948,0.037735849,1,1,0.796485492,0.866352201,0.717509118,0.665031838,0.879254433,0.918124797,0.250227791,0.045754504,0,0,0,0,0,1,0,0,37.84926,-82.830639,0,0,1,0,0,0,0,0,0,0,1.82463883,1.218494638,0,0.012010901,0.021052255,0,0.268573147,0.192120195,0,0.001767914,0.003319312,0
21117,66,2013,61,58,67,4.127134385,4.077537444,4.219507705,0.736475537,0.362309017,0,1,0.000559555,0.839913112,0.351005752,0,1,0.001108013,0.951625694,0.341241344,0,1,0.000571948,0.400157233,0.479984454,0.482504604,0.879307996,0.495283019,0.635533507,0.567387188,0.806523903,0.584089886,0.572757323,0.340957853,1,0,0,0,0,0,0,0,38.930477,-84.533492,0,0,1,0,0,0,0,0,0,1,63.75892149,48.71496052,44.92500776,0.038320493,0.064264779,0.034132876,4.015391948,3.424777166,3.039533513,0.002413338,0.004517966,0.00230936
21119,0,2013,12,0,11,2.564949357,0,2.48490665,0.008275006,0.362309017,0,0.789731717,0.000559555,0,0.351005752,1,0.807345567,0.001108013,0,0.341241344,0,0.806466785,0.000571948,0.011006289,0.998704495,0.918354819,0.993188939,0.690251572,0.750716522,0.678551866,0.716300654,0.701787453,0.154830374,0.030427236,0,0,0,0,0,0,0,1,37.354703,-82.949138,0,0,1,0,0,0,0,0,0,0,0,0,0.099300072,0.006291424,0,0.006714664,0,0,0.021224971,0.001421237,0,0.001435231
21121,10,2013,13,23,10,2.63905733,3.17805383,2.397895273,0.024135434,0.362309017,0,0.860514782,0.000559555,0.04137503,0.351005752,0,0.865116498,0.001108013,0.060683378,0.341241344,0,0.870958681,0.000571948,0.018081761,1,1,0.751396268,0.751572327,0.790026005,0.617452002,0.721041889,0.959863454,0.086462547,0.063946313,0,0,0,0,0,1,0,0,36.887476,-83.85563,0,0,1,0,0,0,0,0,0,0,0.606833776,0.951625694,0.313760645,0.005719476,0.025484309,0.007274219,0.145512384,0.131492073,0.063694795,0.001371471,0.003521326,0.001476699
21123,0,2013,0,0,0,0,0,0,0.014481261,0.362309017,1,0.888657099,0.000559555,0.016550012,0.351005752,1,0.879364051,0.001108013,0.018618764,0.341241344,1,0.846632787,0.000571948,0.003930818,0.563674051,0.607120933,0.779321618,0.61163522,0.689132945,0.885858969,0.910351754,0.537597252,0.332158623,0.026053344,0,0,1,0,0,0,0,0,37.545518,-85.697209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21125,0,2013,16,21,12,2.833213344,3.091042453,2.564949357,0.131710513,0.362309017,0,0.8390345,0.000559555,0.21032307,0.351005752,0,0.837670958,0.001108013,0.132400097,0.341241344,0,0.844688283,0.000571948,0.080188679,0.990024615,0.860650706,0.797439041,0.842767296,0.682827129,0.731621131,0.737633671,0.798332967,0.252779693,0.122857631,0,0,0,0,1,0,0,0,37.113268,-84.119395,0,0,1,0,0,0,0,0,0,0,1.588801159,4.416784471,2.107368203,0.006863372,0.023268282,0.008952885,0.339599543,0.650117538,0.373163982,0.001467017,0.003424917,0.00158534
21127,0,2013,0,0,0,0,0,0,0.010343758,0.362309017,1,0.802695668,0.000559555,0.00896459,0.351005752,1,0.817892512,0.001108013,0.022066683,0.341241344,1,0.832852471,0.000571948,0.014150943,0.929913201,0.856353591,1,0.764150943,0.857915398,0.672542965,0.640880673,0.717075571,0.206382647,0.029698732,0,0,0,0,0,0,0,0,38.074459,-82.738305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21129,0,2013,0,0,0,0,0,0,0.003447919,0.362309017,1,0.853756839,0.000559555,0.002758335,0.351005752,1,0.842811156,0.001108013,0.008275006,0.341241344,1,0.839174651,0.000571948,0.008647799,1,1,1,0.705974843,0.805790546,0.608438649,0.805258076,0.898574854,0.058513758,0.012251202,0,0,0,0,0,0,0,1,37.605383,-83.718497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21131,0,2013,11,0,0,2.48490665,0,0,0.002068752,0.362309017,0,0.851648404,0.000559555,0,0.351005752,1,0.853636308,0.001108013,0,0.341241344,1,0.839364374,0.000571948,0.011006289,1,1,1,0.781446541,0.869052445,0.628978429,0.685271344,0.741997298,0.142469399,0.019638779,0,0,0,0,0,0,0,1,37.087846,-83.388616,0,0,1,0,0,0,0,0,0,0,0,0,0.022756267,0,0,0.006155109,0,0,0.005140654,0,0,0.001390443
21133,0,2013,11,20,16,2.48490665,3.044522438,2.833213344,0.003447919,0.362309017,0,0.771631687,0.000559555,0.011033341,0.351005752,0,0.776914569,0.001108013,0.00896459,0.341241344,0,0.770014274,0.000571948,0.041666667,1,1,0.900422286,0.908805031,0.723814934,0.65451626,0.809867727,0.816762479,0.202403737,0.047749286,0,0,0,0,0,0,0,1,37.118503,-82.861175,0,0,1,0,0,0,0,0,0,1,0.143433438,0.220666828,0.037927111,0.009151162,0.022160269,0.006155109,0.025398596,0.033591255,0.008567757,0.00162045,0.003373372,0.001390443
21135,0,2013,0,0,0,0,0,0,0.007585422,0.362309017,1,0.827249921,0.000559555,0.013791677,0.351005752,1,0.829440452,0.001108013,0.010343758,0.341241344,1,0.835422459,0.000571948,0.005503145,0.993522477,0.750767342,1,0.770440252,0.897428618,0.805230174,0.895480477,0.799170672,0.137282032,0.025281818,0,0,0,0,0,0,1,0,38.532051,-83.373303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21137,0,2013,0,0,0,0,0,0,0.038616695,0.362309017,1,0.889515063,0.000559555,0.027583353,0.351005752,1,0.878822005,0.001108013,0.025514602,0.341241344,1,0.873259954,0.000571948,0.02908805,0.929006348,1,0.791309086,0.833333333,0.837523363,0.814243527,0.792735983,0.575084556,0.234228588,0.048478507,0,0,0,0,0,1,0,0,37.457257,-84.658074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21139,0,2013,0,0,0,0,0,0,0.028272937,0.362309017,1,0.84329621,0.000559555,0.011033341,0.351005752,1,0.845550603,0.001108013,0.003447919,0.341241344,1,0.833093533,0.000571948,0.010220126,0.808265319,0.936157152,0.555116283,0.627358491,0.651298047,0.83027663,0.89786738,0.41340747,0.330789466,0.015881533,0,0,0,0,0,0,0,1,37.209517,-88.363426,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21141,0,2013,0,0,0,0,0,0,0.206875151,0.362309017,1,0.840986361,0.000559555,0.188945971,0.351005752,1,0.845426146,0.001108013,0.179291797,0.341241344,1,0.829703879,0.000571948,0.022798742,0.603834694,0.537753223,0.95436589,0.676100629,0.673368404,0.789716545,0.867583208,0.620530058,0.321314647,0.053023771,0,0,0,0,0,0,0,0,36.859829,-86.881436,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21143,0,2013,0,0,0,0,0,0,0.011033341,0.362309017,1,0.859458255,0.000559555,0.007585422,0.351005752,1,0.859956497,0.001108013,0.014481261,0.341241344,1,0.845053113,0.000571948,0.007075472,0.670941832,0.575813382,0.486854652,0.70754717,0.783720189,0.976975243,0.937458616,0.473722238,0.347810716,0.013378376,0,0,0,0,0,0,0,1,37.023976,-88.083391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21145,17,2013,19,14,13,2.995732274,2.708050201,2.63905733,0.441333655,0.362309017,0,0.774674238,0.000559555,0.455125332,0.351005752,0,0.779150819,0.001108013,0.422714892,0.341241344,0,0.75006175,0.000571948,0.139150943,0.639979272,0.580110497,0.668982427,0.547169811,0.553557896,0.665031838,0.814168843,0.796029278,0.404691771,0.136704945,0,0,0,0,1,0,0,0,37.053688,-88.712378,0,0,1,0,0,0,0,0,0,1,5.49529359,6.371754646,8.385339448,0.007435319,0.015512188,0.010631551,1.115568833,1.232502246,1.322117474,0.001509403,0.003000556,0.001676278
21147,0,2013,0,0,0,0,0,0,0.001379168,0.362309017,1,0.81514049,0.000559555,0.002758335,0.351005752,1,0.819458256,0.001108013,0.005516671,0.341241344,1,0.82484071,0.000571948,0.011792453,1,1,1,0.687106918,0.903734434,0.691061045,0.742133426,0.55518906,0.048505418,0.03465844,0,0,0,0,0,0,0,1,36.731136,-84.491052,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21149,0,2013,0,0,0,0,0,0,0.004827087,0.362309017,1,0.902576926,0.000559555,0.010343758,0.351005752,1,0.902090253,0.001108013,0.006206255,0.341241344,1,0.85644016,0.000571948,0.002358491,0.731830548,0.904849601,0.665849339,0.668238994,0.685980037,0.915903477,0.912143285,0.576969392,0.332698572,0.015946783,0,0,1,0,0,0,0,0,37.530575,-87.262931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21151,13,2013,20,18,22,3.044522438,2.944438979,3.135494216,0.394441954,0.362309017,0,0.922251302,0.000559555,0.325483571,0.351005752,0,0.883162982,0.001108013,0.339964831,0.341241344,0,0.87495147,0.000571948,0.114779874,0.583365721,0.648864334,0.602642692,0.56918239,0.544099171,0.803236573,0.815211525,0.657389083,0.36756385,0.176078585,0,0,0,1,0,0,0,0,37.723528,-84.277008,0,0,1,0,0,0,0,0,0,0,7.479226287,5.858704272,7.888839086,0.012582848,0.019944242,0.011191107,1.065957762,0.958366513,1.20088738,0.001793339,0.003262478,0.001703579
21153,0,2013,0,0,0,0,0,0,0.001379168,0.362309017,1,0.795700478,0.000559555,0.001379168,0.351005752,1,0.809211536,0.001108013,0.004827087,0.341241344,1,0.81815402,0.000571948,0.004716981,1,1,1,0.614779874,0.947875148,0.63498733,0.838441182,0.951004723,0.124837493,0.023852774,0,0,0,0,0,0,0,1,37.698954,-83.069716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21155,0,2013,0,0,0,0,0,0,0.028272937,0.362309017,1,0.862735142,0.000559555,0.016550012,0.351005752,1,0.856958324,0.001108013,0.013102093,0.341241344,1,0.833281232,0.000571948,0.02672956,0.692447208,0.701043585,0.80956273,0.660377358,0.772786878,0.788214319,0.816452943,0.622833747,0.298366815,0.038409949,0,0,0,0,0,1,0,0,37.552247,-85.269242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21157,11,2013,0,0,0,0,0,0,0.084129228,0.362309017,1,0.852108304,0.000559555,0.117918836,0.351005752,1,0.848293807,0.001108013,0.113091749,0.341241344,1,0.83153443,0.000571948,0.028301887,0.620805804,0.588704727,0.63914998,0.701257862,0.692285853,0.761174262,0.836202324,0.409847224,0.430519331,0.062938167,0,0,0,0,0,1,0,0,36.882017,-88.332752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21159,0,2013,0,0,0,0,0,0,0.003447919,0.362309017,1,0.751282233,0.000559555,0.005516671,0.351005752,1,0.77442587,0.001108013,0.002758335,0.341241344,1,0.793180046,0.000571948,0.011792453,1,1,0.8908868,0.902515723,0.761649832,0.622969527,0.733743328,0.796029278,0.139461112,0.023015998,0,0,0,0,0,0,0,1,37.796774,-82.506623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21161,0,2013,0,0,0,0,0,0,0.157225115,0.362309017,1,0.855032598,0.000559555,0.18687722,0.351005752,1,0.842339252,0.001108013,0.246871013,0.341241344,1,0.83610928,0.000571948,0.04009434,0.598782226,0.532228361,0.826454162,0.610062893,0.667062588,0.686062993,0.8106151,0.87917151,0.307038139,0.033220792,0,0,0,0,0,0,0,0,38.594068,-83.828052,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21163,0,2013,0,0,0,0,0,0,0.052408372,0.362309017,1,0.850385874,0.000559555,0.033100024,0.351005752,1,0.839032602,0.001108013,0.009654174,0.341241344,1,0.798146064,0.000571948,0.011792453,0.519885996,0.655616943,0.990464514,0.778301887,0.84382918,0.833772456,0.875322888,0.279165227,0.501464772,0.058134772,0,0,1,0,0,0,0,0,37.967476,-86.200863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
